2015/1/14,63.61
2015/1/15,63.8
2015/1/16,63.51
2015/1/19,64.24
2015/1/20,64.72
2015/1/21,65.21
2015/1/22,65.55
2015/1/23,66.62
2015/1/26,66.62
2015/1/27,67.05
2015/1/28,67.05
2015/1/29,66.23
2015/1/30,65.94
2015/2/2,66.08
2015/2/3,66.57
2015/2/4,67.29
2015/2/5,67
2015/2/6,66.66
2015/2/9,66.42
2015/2/10,66.18
2015/2/11,66.91
2015/2/12,66.91
2015/2/13,67.34
2015/2/24,68.12
2015/2/25,68.65
2015/2/26,68.17
2015/3/2,67.88
2015/3/3,67.78
2015/3/4,67.83
2015/3/5,67.58
2015/3/6,67.68
2015/3/9,67
2015/3/10,66.86
2015/3/11,66.95
2015/3/12,67.54
2015/3/13,67.34
2015/3/16,66.81
2015/3/17,67.05
2015/3/18,67.78
2015/3/19,68.51
2015/3/20,68.41
2015/3/23,68.6
2015/3/24,68.36
2015/3/25,68.12
2015/3/26,67.29
2015/3/27,66.66
2015/3/30,66.71
2015/3/31,66.95
2015/4/1,66.57
2015/4/2,67.39
2015/4/7,67.49
2015/4/8,66.91
2015/4/9,67
2015/4/10,67.54
2015/4/13,67.73
2015/4/14,67.39
2015/4/15,66.57
2015/4/16,67.58
2015/4/17,66.95
2015/4/20,66.86
2015/4/21,66.86
2015/4/22,67.54
2015/4/23,69.33
2015/4/24,70.01
2015/4/27,70.54
2015/4/28,70.4
2015/4/29,69.62
2015/4/30,69.28
2015/5/4,69.43
2015/5/5,69.04
2015/5/6,69.14
2015/5/7,68.31
2015/5/8,68.36
2015/5/11,68.7
2015/5/12,68.55
2015/5/13,68.94
2015/5/14,67.97
2015/5/15,67.88
2015/5/18,68.12
2015/5/19,69.14
2015/5/20,68.65
2015/5/21,68.02
2015/5/22,68.55
2015/5/25,68.55
2015/5/26,68.85
2015/5/27,68.99
2015/5/28,69.33
2015/5/29,68.94
2015/6/1,68.36
2015/6/2,68.26
2015/6/3,67.83
2015/6/4,66.52
2015/6/5,66.37
2015/6/8,66.81
2015/6/9,66.28
2015/6/10,66.57
2015/6/11,66.76
2015/6/12,66.71
2015/6/15,66.57
2015/6/16,66.13
2015/6/17,66.42
2015/6/18,66.32
2015/6/22,67.25
2015/6/23,67.44
2015/6/24,67.54
2015/6/25,68.31
2015/6/26,68.31
2015/6/29,66.71
2015/6/30,67.29
2015/7/1,67.92
2015/7/2,67.97
2015/7/3,67.97
2015/7/6,67.2
2015/7/7,67.49
2015/7/8,65.45
2015/7/9,65.06
2015/7/13,66.03
2015/7/14,66.03
2015/7/15,66.18
2015/7/16,66.52
2015/7/17,66.42
2015/7/20,65.94
2015/7/21,66.57
2015/7/22,65.74
2015/7/23,65.11
2015/7/24,64.72
2015/7/27,63.8
2015/7/28,63.85
2015/7/29,63.42
2015/7/30,64.48
2015/7/31,64.14
2015/8/3,63.27
2015/8/4,63.32
2015/8/5,63.71
2015/8/6,63.03
2015/8/7,62.74
2015/8/10,62.59
2015/8/11,62.59
2015/8/12,61.52
2015/8/13,61.62
2015/8/14,61.38
2015/8/17,60.99
2015/8/18,60.65
2015/8/19,59.73
2015/8/20,59.54
2015/8/21,57.99
2015/8/24,55.75
2015/8/25,58.18
2015/8/26,58.52
2015/8/27,58.32
2015/8/28,59.92
2015/8/31,60.41
2015/9/1,59.88
2015/9/2,60.22
2015/9/3,60.26
2015/9/4,59.49
2015/9/7,59.39
2015/9/8,59.59
2015/9/9,62.2
2015/9/10,61.52
2015/9/11,61.57
2015/9/14,61.72
2015/9/15,61.23
2015/9/16,61.96
2015/9/17,63.03
2015/9/18,62.88
2015/9/21,61.52
2015/9/22,61.86
2015/9/23,60.46
2015/9/24,60.12
2015/9/25,60.36
2015/9/30,60.51
2015/10/1,61.67
2015/10/2,61.33
2015/10/5,61.48
2015/10/6,61.96
2015/10/7,62.88
2015/10/8,62.74
2015/10/12,63.56
2015/10/13,63.32
2015/10/14,63.08
2015/10/15,64
2015/10/16,63.75
2015/10/19,63.95
2015/10/20,63.95
2015/10/21,63.51
2015/10/22,63.51
2015/10/23,63.9
2015/10/26,64.55
2015/10/27,64.2
2015/10/28,63.75
2015/10/29,63.3
2015/10/30,63.2
2015/11/2,63.3
2015/11/3,64.3
2015/11/4,65.55
2015/11/5,65.4
2015/11/6,64.1
2015/11/9,63.65
2015/11/10,62.9
2015/11/11,62.15
2015/11/12,62.25
2015/11/13,61.6
2015/11/16,61.15
2015/11/17,62.35
2015/11/18,61.4
2015/11/19,62.3
2015/11/20,62.3
2015/11/23,62.6
2015/11/24,61.95
2015/11/25,61.95
2015/11/26,62.8
2015/11/27,61.95
2015/11/30,61.2
2015/12/1,62.4
2015/12/2,62.3
2015/12/3,62.4
2015/12/4,61.75
2015/12/7,62.5
2015/12/8,61.5
2015/12/9,60.75
2015/12/10,60.55
2015/12/11,59.85
2015/12/14,59.4
2015/12/15,59.45
2015/12/16,60.35
2015/12/17,61.05
2015/12/18,60.75
2015/12/21,60.65
2015/12/22,60.8
2015/12/23,60.9
2015/12/24,61.2
2015/12/25,61.6
2015/12/28,61.45
2015/12/29,61
2015/12/30,60.55
2015/12/31,60.75
