2012/12/6,49.57,605387
2012/12/7,49.85,879442
2012/12/10,49.66,534102
2012/12/11,49.61,476963
2012/12/12,50.03,1008894
2012/12/13,50.59,1217806
2012/12/14,50.12,492300
2012/12/17,49.48,298483
2012/12/18,49.52,340477
2012/12/19,49.66,250353
2012/12/20,49.06,387311
2012/12/21,48.83,615644
2012/12/22,48.97,224049
2012/12/24,48.74,231942
2012/12/25,49.57,618370
2012/12/26,49.48,971241
2012/12/27,49.43,588266
2012/12/28,49.75,1072073
2013/1/2,50.31,896311
2013/1/3,50.72,1592306
2013/1/4,50.4,536506
2013/1/7,50.17,483016
2013/1/8,49.85,673988
2013/1/9,50.03,407184
2013/1/10,50.4,760152
2013/1/11,50.35,646270
2013/1/14,50.4,393924
2013/1/15,49.94,357735
2013/1/16,49.66,438232
2013/1/17,49.29,541562
2013/1/18,49.89,291355
2013/1/21,49.85,243871
2013/1/22,49.98,567964
2013/1/23,49.94,392940
2013/1/24,49.66,608084
2013/1/25,49.48,455161
2013/1/28,49.71,468347
2013/1/29,50.4,1191890
2013/1/30,50.49,1183403
2013/1/31,50.49,688778
2013/2/1,50.68,824656
2013/2/4,51.05,1709855
2013/2/5,50.86,878945
2013/2/6,51.23,1629883
2013/2/18,51.42,1655483
2013/2/19,51.46,936044
2013/2/20,51.88,1223538
2013/2/21,51.51,556203
2013/2/22,51.33,507371
2013/2/23,51.6,355758
2013/2/25,51.51,580781
2013/2/26,50.96,372791
2013/2/27,51.05,253713
2013/3/1,51.23,317569
2013/3/4,50.63,454255
2013/3/5,51.05,884932
2013/3/6,51.28,257530
2013/3/7,51.23,330452
2013/3/8,51.6,690617
2013/3/11,51.7,674388
2013/3/12,51.37,415510
2013/3/13,51.46,568131
2013/3/14,51.42,672910
2013/3/15,51.05,529341
2013/3/18,50.4,721312
2013/3/19,50.49,184302
2013/3/20,50.17,479367
2013/3/21,50.22,267993
2013/3/22,50.08,445102
2013/3/25,50.45,144567
2013/3/26,50.45,106683
2013/3/27,50.59,248241
2013/3/28,50.45,180675
2013/3/29,50.96,322903
2013/4/1,50.86,205265
2013/4/2,50.72,271289
2013/4/3,50.86,160975
2013/4/8,49.8,1002859
2013/4/9,49.66,413470
2013/4/10,49.75,167629
2013/4/11,50.26,533757
2013/4/12,50.26,124825
2013/4/15,49.85,221986
2013/4/16,49.94,276686
2013/4/17,49.85,269565
2013/4/18,49.8,301895
2013/4/19,51.28,1237683
2013/4/22,51.23,633681
2013/4/23,50.96,202446
2013/4/24,51.37,690770
2013/4/25,51.46,661449
2013/4/26,51.65,622403
2013/4/29,51.6,454738
2013/4/30,52.16,994043
2013/5/2,52.3,899914
2013/5/3,52.39,751481
2013/5/6,52.62,488875
2013/5/7,52.8,813797
2013/5/8,53.5,1258269
2013/5/9,53.82,1037335
2013/5/10,53.54,535856
2013/5/13,53.41,387395
2013/5/14,53.54,634102
2013/5/15,53.59,678723
2013/5/16,54.28,1888455
2013/5/17,54.01,506338
2013/5/20,53.91,466046
2013/5/21,53.91,408198
2013/5/22,53.87,433863
2013/5/23,52.71,854334
2013/5/24,52.57,395777
2013/5/27,53.04,187924
2013/5/28,52.85,134258
2013/5/29,53.31,460199
2013/5/30,52.67,503172
2013/5/31,52.67,528579
2013/6/3,52.43,369199
2013/6/4,52.34,239911
2013/6/5,52.34,195736
2013/6/6,51.7,843973
2013/6/7,51.83,507189
2013/6/10,52.25,198281
2013/6/11,52.11,264735
2013/6/13,50.86,1823370
2013/6/14,50.68,994221
2013/6/17,51,294417
2013/6/18,51.23,483236
2013/6/19,51.14,336207
2013/6/20,50.17,1389253
2013/6/21,49.57,1853783
2013/6/24,49.38,1132613
2013/6/25,49.01,1034612
2013/6/26,49.66,531376
2013/6/27,50.26,1205472
2013/6/28,50.96,751100
2013/7/1,51.42,763383
2013/7/2,51.33,259565
2013/7/3,50.72,385469
2013/7/4,50.82,268102
2013/7/5,51.83,986410
2013/7/8,50.86,477968
2013/7/9,51.46,225977
2013/7/10,51.6,510560
2013/7/11,52.9,1728349
2013/7/12,53.04,739250
2013/7/15,53.17,815949
2013/7/16,53.17,549362
2013/7/17,53.27,747619
2013/7/18,52.9,723858
2013/7/19,51.74,1385796
2013/7/22,51.93,295654
2013/7/23,52.76,510606
2013/7/24,52.62,282334
2013/7/25,52.71,234028
2013/7/26,52.62,279404
2013/7/29,52.25,334904
2013/7/30,52.67,576372
2013/7/31,52.34,248571
2013/8/1,51.97,420330
2013/8/2,52.3,387353
2013/8/5,52.43,162791
2013/8/6,51.7,1158970
2013/8/7,50.96,1163901
2013/8/8,50.77,1379035
2013/8/9,50.72,1417930
2013/8/12,50.86,659841
2013/8/13,51.37,422919
2013/8/14,51.23,614619
2013/8/15,50.86,954337
2013/8/16,51.09,978460
2013/8/19,50.96,464099
2013/8/20,50.49,1086946
2013/8/22,50.08,1655599
2013/8/23,50.72,920166
2013/8/26,50.96,365856
2013/8/27,50.49,402257
2013/8/28,50.63,522647
2013/8/29,51.33,708453
2013/8/30,51.65,637169
2013/9/2,52.06,1168126
2013/9/3,52.39,1163846
2013/9/4,52.3,591077
2013/9/5,52.62,1215478
2013/9/6,52.71,1275634
2013/9/9,52.9,973707
2013/9/10,53.04,1344057
2013/9/11,53.17,1180087
2013/9/12,53.22,747456
2013/9/13,52.8,321689
2013/9/14,52.8,356165
2013/9/16,53.45,856213
2013/9/17,53.41,359786
2013/9/18,53.22,855895
2013/9/23,53.64,594937
2013/9/24,53.68,585958
2013/9/25,53.45,241141
2013/9/26,52.94,249816
2013/9/27,53.08,273846
2013/9/30,52.85,952581
2013/10/1,52.85,882515
2013/10/2,53.04,648114
2013/10/3,54.15,1387027
2013/10/4,54.05,974553
2013/10/7,53.54,282120
2013/10/8,53.96,549339
2013/10/9,53.82,349660
2013/10/11,54.05,530474
2013/10/14,53.64,385079
2013/10/15,54.1,470229
2013/10/16,53.87,410205
2013/10/17,54.15,296652
2013/10/18,54.61,872614
2013/10/21,54.56,386605
2013/10/22,54.56,424384
2013/10/23,54.28,508499
2013/10/24,54.47,455537
2013/10/25,54.05,638101
2013/10/28,54.43,398366
2013/10/29,54.66,333532
2013/10/30,54.81,252901
2013/10/31,54.81,349993
2013/11/1,54.52,362802
2013/11/4,54.28,380466
2013/11/5,53.76,448706
2013/11/6,53.76,267847
2013/11/7,53.62,277659
2013/11/8,53.43,350923
2013/11/11,53.29,463973
2013/11/12,53.48,352233
2013/11/13,52.77,960655
2013/11/14,52.91,870463
2013/11/15,53.15,714440
2013/11/18,53.43,313864
2013/11/19,53.76,480733
2013/11/20,53.43,548101
2013/11/21,52.49,1947623
2013/11/22,52.53,607995
2013/11/25,53.24,582454
2013/11/26,53.67,558861
2013/11/27,53.95,462140
2013/11/28,54.28,644295
2013/11/29,54.47,846658
2013/12/2,54.38,321900
2013/12/3,54.43,423383
2013/12/4,54.38,425548
2013/12/5,54.05,346321
2013/12/6,54.1,230202
2013/12/9,54.57,499380
2013/12/10,54.71,396596
2013/12/11,54.76,585498
2013/12/12,54.33,241964
2013/12/13,54.28,292052
2013/12/16,53.86,396351
2013/12/17,54.14,176775
2013/12/18,53.95,198913
2013/12/19,54.28,347058
2013/12/20,54.38,247994
2013/12/23,54.76,521687
2013/12/24,54.71,292130
2013/12/25,54.76,192087
2013/12/26,54.76,197708
2013/12/27,55.18,732657
2013/12/30,55.66,1064065
2013/12/31,55.56,722130
2014/1/2,55.42,629994
2014/1/3,54.76,840196
2014/1/6,54.62,857370
2014/1/7,54.62,758131
2014/1/8,54.71,439845
2014/1/9,54.47,493178
2014/1/10,54.47,272992
2014/1/13,54.81,358200
2014/1/14,54.71,246832
2014/1/15,55.28,680334
2014/1/16,55.42,749062
2014/1/17,55.51,478201
2014/1/20,55.66,330310
2014/1/21,55.42,408195
2014/1/22,55.51,400293
2014/1/23,55.37,404192
2014/1/24,55.51,627470
2014/1/27,54.52,1228049
2014/2/5,52.82,3221379
2014/2/6,53.01,719872
2014/2/7,53.57,906121
2014/2/10,53.57,341784
2014/2/11,53.91,317077
2014/2/12,54.47,1067688
2014/2/13,54.33,472958
2014/2/14,54.85,1295999
2014/2/17,54.85,896780
2014/2/18,55.04,759134
2014/2/19,55.04,776753
2014/2/20,54.57,793857
2014/2/21,55.09,1009724
2014/2/24,54.81,427851
2014/2/25,55.04,500963
2014/2/26,55.28,522326
2014/2/27,55.18,214534
2014/3/3,54.85,463398
2014/3/4,54.62,357739
2014/3/5,55.18,402695
2014/3/6,55.99,1543672
2014/3/7,56.22,1808621
2014/3/10,55.89,468535
2014/3/11,56.18,294581
2014/3/12,55.66,157215
2014/3/13,56.56,1533321
2014/3/14,55.99,796078
2014/3/17,55.89,529913
2014/3/18,56.22,882016
2014/3/19,56.08,583117
2014/3/20,55.37,1079233
2014/3/21,55.37,242514
2014/3/24,55.51,663112
2014/3/25,55.99,289304
2014/3/26,56.51,594390
2014/3/27,56.6,671284
2014/3/28,56.7,1208961
2014/3/31,56.89,1032021
2014/4/1,57.36,1742191
2014/4/2,57.55,1164181
2014/4/3,57.41,766517
2014/4/7,57.27,687722
2014/4/8,57.55,850681
2014/4/9,57.74,736215
2014/4/10,57.93,823824
2014/4/11,57.88,916078
2014/4/14,57.79,818202
2014/4/15,58.07,852294
2014/4/16,58.02,432479
2014/4/17,57.88,216347
2014/4/18,58.26,436080
2014/4/21,58.26,209616
2014/4/22,58.45,564338
2014/4/23,58.35,339123
2014/4/24,58.45,278868
2014/4/25,57.46,1397360
2014/4/28,57.98,516757
2014/4/29,58.07,399867
2014/4/30,57.74,341881
2014/5/2,58.02,469116
2014/5/5,57.93,419278
2014/5/6,58.26,632333
2014/5/7,58.12,483709
2014/5/8,58.54,236336
2014/5/9,58.17,242254
2014/5/12,57.88,240843
2014/5/13,58.17,345231
2014/5/14,58.5,662001
2014/5/15,58.45,549372
2014/5/16,58.54,563132
2014/5/19,58.54,443514
2014/5/20,58.78,617828
2014/5/21,58.5,404622
2014/5/22,59.3,914426
2014/5/23,59.4,843990
2014/5/26,59.68,544729
2014/5/27,59.73,506976
2014/5/28,60.29,739627
2014/5/29,60.01,606469
2014/5/30,59.73,424930
2014/6/3,59.77,322847
2014/6/4,60.01,215048
2014/6/5,60.01,107765
2014/6/6,60.15,221858
2014/6/9,60.39,248324
2014/6/10,60.77,438788
2014/6/11,60.72,323020
2014/6/12,60.58,288458
2014/6/13,60.44,212037
2014/6/16,60.48,166269
2014/6/17,60.91,247310
2014/6/18,61.05,614913
2014/6/19,61.48,644039
2014/6/20,61.29,231006
2014/6/23,61.24,891376
2014/6/24,61.34,516387
2014/6/25,61.19,486230
2014/6/26,61.86,600328
2014/6/27,61.86,598652
2014/6/30,62.42,498698
2014/7/1,62.99,638500
2014/7/2,63.51,780941
2014/7/3,64.08,547949
2014/7/4,64.08,479383
2014/7/7,63.99,372244
2014/7/8,64.13,373080
2014/7/9,64.22,211948
2014/7/10,64.7,384019
2014/7/11,64.65,533512
2014/7/14,65.03,210968
2014/7/15,65.26,272690
2014/7/16,64.7,342670
2014/7/17,63.89,541682
2014/7/18,63.89,429471
2014/7/21,63.89,359828
2014/7/22,64.46,282494
2014/7/24,64.74,262989
2014/7/25,64.03,376527
2014/7/28,63.89,186806
2014/7/29,63.84,486933
2014/7/30,64.22,189837
2014/7/31,63.18,745106
2014/8/1,62.71,848041
2014/8/4,63.04,249315
2014/8/5,61.76,1283063
2014/8/6,62.19,448796
2014/8/7,62.19,394396
2014/8/8,62.19,931544
2014/8/11,62.52,533527
2014/8/12,62.57,288113
2014/8/13,63.18,346814
2014/8/14,63.51,401763
2014/8/15,63.51,260576
2014/8/18,63.32,162445
2014/8/19,64.13,454465
2014/8/20,64.37,574417
2014/8/21,64.27,207352
2014/8/22,65.08,517676
2014/8/25,64.98,203148
2014/8/26,64.93,119061
2014/8/27,65.55,526514
2014/8/28,65.64,270085
2014/8/29,65.5,168185
2014/9/1,66.07,368028
2014/9/2,65.08,1224374
2014/9/3,65.55,478099
2014/9/4,65.31,371808
2014/9/5,65.31,510544
2014/9/9,65.55,514362
2014/9/10,64.98,1220436
2014/9/11,64.74,595084
2014/9/12,64.13,1323644
2014/9/15,64.13,886657
2014/9/16,63.61,1213922
2014/9/17,64.08,1121078
2014/9/18,64.22,1100282
2014/9/19,64.37,824099
2014/9/22,63.37,1807498
2014/9/23,63.23,989664
2014/9/24,62.99,1677321
2014/9/25,62.42,1525231
2014/9/26,62.09,1519722
2014/9/29,61.9,1123942
2014/9/30,61.81,1347528
2014/10/1,62,1145739
2014/10/2,62,750371
2014/10/3,63.13,1074509
2014/10/6,63.09,442682
2014/10/7,62.57,746517
2014/10/8,62.19,533687
2014/10/9,62.47,991657
2014/10/13,60.58,1262058
2014/10/14,61.1,830367
2014/10/15,60.67,924662
2014/10/16,60.58,1574418
2014/10/17,59.96,1003578
2014/10/20,61.15,699922
2014/10/21,60.86,465770
2014/10/22,61.81,609083
2014/10/23,61.57,461607
2014/10/24,61.14,1421022
2014/10/27,61.33,510850
2014/10/28,62.4,717875
2014/10/29,63.03,609040
2014/10/30,62.83,588379
2014/10/31,63.32,1079821
2014/11/3,63.61,695909
2014/11/4,63.66,725801
2014/11/5,63.51,690084
2014/11/6,63.12,1382416
2014/11/7,63.22,692458
2014/11/10,64.14,1082026
2014/11/11,63.95,998173
2014/11/12,63.03,1227582
2014/11/13,63.66,709408
2014/11/14,63.71,724599
2014/11/17,63.12,1141481
2014/11/18,62.93,646618
2014/11/19,63.85,1216573
2014/11/20,64.58,1381474
2014/11/21,64.63,795848
2014/11/24,64.77,884765
2014/11/25,64.82,882252
2014/11/26,64.82,595197
2014/11/27,65.45,1116591
2014/11/28,65.45,633454
2014/12/1,64.77,1420990
2014/12/2,63.8,1301942
2014/12/3,64.82,790064
2014/12/4,65.06,764157
2014/12/5,64.82,288818
2014/12/8,64.34,507940
2014/12/9,64.19,305751
2014/12/10,63.32,842081
2014/12/11,63.27,450492
2014/12/12,63.32,292348
2014/12/15,63.12,684011
2014/12/16,62.59,822707
2014/12/17,61.62,1248997
2014/12/18,61.77,548577
2014/12/19,63.22,1117404
2014/12/22,64,489020
2014/12/23,63.8,345828
2014/12/24,64.29,460453
2014/12/25,64.29,292620
2014/12/26,64.43,1417849
2014/12/27,64.58,252447
2014/12/29,65.16,744543
2014/12/30,64.82,575794
2014/12/31,64.82,495610
2015/1/5,64.53,417637
2015/1/6,62.93,1272547
2015/1/7,63.03,454539
2015/1/8,64.48,871151
2015/1/9,64.14,391342
2015/1/12,63.75,596821
2015/1/13,63.95,406400
2015/1/14,63.61,473109
2015/1/15,63.8,231506
2015/1/16,63.51,613484
2015/1/19,64.24,1166409
2015/1/20,64.72,673782
2015/1/21,65.21,1179808
2015/1/22,65.55,1090773
2015/1/23,66.62,2457940
2015/1/26,66.62,1404630
2015/1/27,67.05,2499213
2015/1/28,67.05,2485686
2015/1/29,66.23,1353476
2015/1/30,65.94,290995
2015/2/2,66.08,395850
2015/2/3,66.57,1142793
2015/2/4,67.29,1411607
2015/2/5,67,329874
2015/2/6,66.66,282693
2015/2/9,66.42,240429
2015/2/10,66.18,547920
2015/2/11,66.91,496602
2015/2/12,66.91,642508
2015/2/13,67.34,528270
2015/2/24,68.12,1022504
2015/2/25,68.65,1644414
2015/2/26,68.17,610954
2015/3/2,67.88,461349
2015/3/3,67.78,353130
2015/3/4,67.83,448582
2015/3/5,67.58,261883
2015/3/6,67.68,213689
2015/3/9,67,515792
2015/3/10,66.86,479061
2015/3/11,66.95,689232
2015/3/12,67.54,396200
2015/3/13,67.34,315257
2015/3/16,66.81,420077
2015/3/17,67.05,491872
2015/3/18,67.78,1302008
2015/3/19,68.51,882632
2015/3/20,68.41,317484
2015/3/23,68.6,537702
2015/3/24,68.36,317852
2015/3/25,68.12,313055
2015/3/26,67.29,659426
2015/3/27,66.66,690644
2015/3/30,66.71,711624
2015/3/31,66.95,527392
2015/4/1,66.57,565367
2015/4/2,67.39,541860
2015/4/7,67.49,239681
2015/4/8,66.91,350122
2015/4/9,67,430981
2015/4/10,67.54,320214
2015/4/13,67.73,293101
2015/4/14,67.39,317629
2015/4/15,66.57,1185132
2015/4/16,67.58,1096081
2015/4/17,66.95,637969
2015/4/20,66.86,657845
2015/4/21,66.86,197793
2015/4/22,67.54,787537
2015/4/23,69.33,1724238
2015/4/24,70.01,1917092
2015/4/27,70.54,968278
2015/4/28,70.4,1195111
2015/4/29,69.62,725594
2015/4/30,69.28,484999
2015/5/4,69.43,383599
2015/5/5,69.04,483838
2015/5/6,69.14,468611
2015/5/7,68.31,718490
2015/5/8,68.36,398589
2015/5/11,68.7,793547
2015/5/12,68.55,640522
2015/5/13,68.94,488179
2015/5/14,67.97,1161687
2015/5/15,67.88,815422
2015/5/18,68.12,227961
2015/5/19,69.14,601702
2015/5/20,68.65,534194
2015/5/21,68.02,809811
2015/5/22,68.55,435042
2015/5/25,68.55,169027
2015/5/26,68.85,535292
2015/5/27,68.99,413273
2015/5/28,69.33,414080
2015/5/29,68.94,349371
2015/6/1,68.36,553306
2015/6/2,68.26,341989
2015/6/3,67.83,459976
2015/6/4,66.52,1941540
2015/6/5,66.37,1033376
2015/6/8,66.81,622037
2015/6/9,66.28,1258036
2015/6/10,66.57,595189
2015/6/11,66.76,504746
2015/6/12,66.71,218259
2015/6/15,66.57,258521
2015/6/16,66.13,592299
2015/6/17,66.42,380966
2015/6/18,66.32,730684
2015/6/22,67.25,782304
2015/6/23,67.44,369513
2015/6/24,67.54,426268
2015/6/25,68.31,972267
2015/6/26,68.31,346310
2015/6/29,66.71,800533
2015/6/30,67.29,282871
2015/7/1,67.92,424660
2015/7/2,67.97,303948
2015/7/3,67.97,540423
2015/7/6,67.2,526949
2015/7/7,67.49,328215
2015/7/8,65.45,2576676
2015/7/9,65.06,2203429
2015/7/13,66.03,1069053
2015/7/14,66.03,657390
2015/7/15,66.18,605236
2015/7/16,66.52,476110
2015/7/17,66.42,235053
2015/7/20,65.94,535748
2015/7/21,66.57,229995
2015/7/22,65.74,961043
2015/7/23,65.11,1410059
2015/7/24,64.72,1331121
2015/7/27,63.8,1876583
2015/7/28,63.85,1154891
2015/7/29,63.42,1209602
2015/7/30,64.48,494964
2015/7/31,64.14,737988
2015/8/3,63.27,1027197
2015/8/4,63.32,803217
2015/8/5,63.71,648399
2015/8/6,63.03,1535880
2015/8/7,62.74,446241
2015/8/10,62.59,649653
2015/8/11,62.59,1131041
2015/8/12,61.52,1541063
2015/8/13,61.62,1025508
2015/8/14,61.38,532406
2015/8/17,60.99,871311
2015/8/18,60.65,617280
2015/8/19,59.73,1088315
2015/8/20,59.54,1185812
2015/8/21,57.99,1689327
2015/8/24,55.75,3512538
2015/8/25,58.18,2578413
2015/8/26,58.52,1020266
2015/8/27,58.32,1106779
2015/8/28,59.92,1150095
2015/8/31,60.41,1171281
2015/9/1,59.88,766117
2015/9/2,60.22,1118387
2015/9/3,60.26,468271
2015/9/4,59.49,978163
2015/9/7,59.39,624485
2015/9/8,59.59,592119
2015/9/9,62.2,1525863
2015/9/10,61.52,646044
2015/9/11,61.57,505296
2015/9/14,61.72,279210
2015/9/15,61.23,365312
2015/9/16,61.96,473560
2015/9/17,63.03,838052
2015/9/18,62.88,227184
2015/9/21,61.52,633935
2015/9/22,61.86,275986
2015/9/23,60.46,627964
2015/9/24,60.12,458475
2015/9/25,60.36,370528
2015/9/30,60.51,533541
2015/10/1,61.67,756664
2015/10/2,61.33,479582
2015/10/5,61.48,342143
2015/10/6,61.96,533161
2015/10/7,62.88,557000
2015/10/8,62.74,803154
2015/10/12,63.56,1144859
2015/10/13,63.32,489761
2015/10/14,63.08,464717
2015/10/15,64,948629
2015/10/16,63.75,538694
2015/10/19,63.95,488570
2015/10/20,63.95,298526
2015/10/21,63.51,755187
2015/10/22,63.51,527859
2015/10/23,63.9,1367594
2015/10/26,64.55,780928
2015/10/27,64.2,367024
2015/10/28,63.75,323952
2015/10/29,63.3,533508
2015/10/30,63.2,378136
2015/11/2,63.3,304671
2015/11/3,64.3,596846
2015/11/4,65.55,1080387
2015/11/5,65.4,385929
2015/11/6,64.1,764182
2015/11/9,63.65,353671
2015/11/10,62.9,557861
2015/11/11,62.15,1015415
2015/11/12,62.25,883316
2015/11/13,61.6,1262031
2015/11/16,61.15,819612
2015/11/17,62.35,544635
2015/11/18,61.4,923579
2015/11/19,62.3,627088
2015/11/20,62.3,337471
2015/11/23,62.6,216063
2015/11/24,61.95,410058
2015/11/25,61.95,368131
2015/11/26,62.8,542093
2015/11/27,61.95,390858
2015/11/30,61.2,1412480
2015/12/1,62.4,520635
2015/12/2,62.3,397283
2015/12/3,62.4,377724
2015/12/4,61.75,928987
2015/12/7,62.5,928255
2015/12/8,61.5,566137
2015/12/9,60.75,979992
2015/12/10,60.55,999797
2015/12/11,59.85,831652
2015/12/14,59.4,565570
2015/12/15,59.45,405048
2015/12/16,60.35,392518
2015/12/17,61.05,462460
2015/12/18,60.75,297429
2015/12/21,60.65,261775
2015/12/22,60.8,311500
2015/12/23,60.9,443537
2015/12/24,61.2,519184
2015/12/25,61.6,402014
2015/12/28,61.45,212316
2015/12/29,61,241951
2015/12/30,60.55,440947
2015/12/31,60.75,236577
